reach,grip_close,idle,drop,away,grasp_hold,success_bonus,partial_credit,align_shape,n_drops,n_grasped_steps,_align,_rise,_certified,_steps,_total,_disc,outcome
17.103646191044735,1.792700887144858,-10.400000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.726568588377621,0.10577673284063971,1,26,238.4963470781896,187.94161337500657,CERTIFIED
22.484003806552987,5.8310878656320835,-13.200000000000006,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.28055514615730537,0.18550963293919054,1,33,245.11509167218506,180.67035426387383,CERTIFIED
16.935621584439332,2.250851412909809,-11.200000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.7711453470138243,0.10132875865247926,1,28,237.98647299734913,183.67630713258475,CERTIFIED
19.947349341609232,2.578976465973868,-10.400000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.6121655314900547,0.1403999897069821,1,26,242.1263258075831,191.30657517061059,CERTIFIED
19.344641839835187,1.993198018340542,-11.600000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.1940239637967851,0.13837866185225034,1,29,239.73783985817573,183.45167261211162,CERTIFIED
23.454064263166305,4.418686887808938,-14.000000000000007,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.22861422830436218,0.24460863490791418,1,35,243.87275115097526,176.05692738361117,CERTIFIED
17.633694207891043,2.089517343303192,-8.800000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.39022481605709725,0.279508477029203,1,22,240.92321155119424,198.08939840598612,CERTIFIED
17.164646256961973,1.566033207918488,-10.400000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.2483203888702854,0.14140128252656203,1,26,238.33067946488046,187.82361765672124,CERTIFIED
18.397621915172465,2.819312988297788,-9.200000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.965303477286736,0.19388800660127292,1,23,242.01693490347026,197.01873136873118,CERTIFIED
18.806617355748628,2.05562795764159,-11.200000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.9263643715392655,0.11166116057955078,1,28,239.6622453133902,185.27368089721773,CERTIFIED
15.715708217147268,1.8582173648292601,-8.800000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.23966051341741879,0.07943453817923596,1,22,238.77392558197653,196.0151978681245,CERTIFIED
19.2146294668382,2.3635589099601106,-11.200000000000005,-5.0,-1.4,90.0,150.0,0.0,0.0,1,9,0.9306475505100436,0.17065075348746817,1,28,243.9781883767983,188.92594771922165,CERTIFIED
15.622909990059696,1.5507591056961545,-10.000000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.22511703249181436,0.09058133097479848,1,25,237.17366909575586,188.67116731117676,CERTIFIED
19.019764916075758,2.7652248340205428,-12.800000000000006,-5.0,0.0,90.0,150.0,0.0,0.0,1,9,0.04351025376223816,0.1283813961530843,1,32,243.9849897500963,181.25453651193857,CERTIFIED
17.50126989492271,2.0748855846660708,-10.400000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.9458081674546801,0.15667818753793927,1,26,239.17615547958877,188.59267001561665,CERTIFIED
19.506349574412223,2.8306568621308665,-10.000000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8810745220920311,0.26039359596785394,1,25,242.3370064365431,193.411406719589,CERTIFIED
20.05208821956993,1.908192941189324,-10.000000000000004,-5.0,0.0,120.0,150.0,0.0,0.0,1,12,0.18260587228801528,0.16107500967074284,1,25,276.9602811607592,223.86335968740585,CERTIFIED
17.22571441694057,1.0742642737354045,-11.200000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.1665322617283307,0.0880072214134846,1,28,237.09997869067595,182.98703798496012,CERTIFIED
17.038214110357863,2.269703166187302,-9.600000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.25223367913153283,0.15196984956010795,1,24,239.70791727654517,193.00471384110546,CERTIFIED
18.400864975283834,2.854970147690104,-9.200000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8260745367529593,0.12471921369250094,1,23,242.05583512297392,197.08743197625773,CERTIFIED
19.1189550937634,2.9148912058767817,-11.600000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.4762028410240513,0.10692924760283085,1,29,240.43384629964018,183.9433605676578,CERTIFIED
19.554398528775405,2.247071432626688,-11.200000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.3767272421569342,0.13762278546643614,1,28,240.60146996140207,186.12530377660846,CERTIFIED
18.841905975047403,2.8633830816766412,-9.200000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.7435472094928883,0.23990210596367656,1,23,242.50528905672405,197.51392243239246,CERTIFIED
14.502995490965013,1.4471432774199653,-9.600000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.12381971190342322,0.13810686258922977,1,24,236.350138768385,189.89704084712807,CERTIFIED
18.915303605437334,2.7289402410035812,-9.200000000000003,0.0,-0.7,80.0,150.0,0.0,0.0,0,8,0.7545702192355571,0.14635739254197044,1,23,241.74424384644095,196.9150799999366,CERTIFIED
19.265334969165163,3.6814765948416674,-9.600000000000003,0.0,-0.7,80.0,150.0,0.0,0.0,0,8,0.03240903036125675,0.18479399252308537,1,24,242.64681156400684,195.7079144521447,CERTIFIED
17.246212423175606,2.171475197562544,-9.600000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.2341011865352035,0.19840976116187303,1,24,239.81768762073816,193.0582426798078,CERTIFIED
17.518792718751357,2.361152929312938,-9.600000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8408370956003794,0.1932118992426899,1,24,240.27994564806428,193.4854646182456,CERTIFIED
17.876896363302592,2.424578738464225,-9.200000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.6767468672607511,0.2170259022733264,1,23,241.10147510176682,196.19820732358772,CERTIFIED
19.02321692392916,3.0137647827564074,-11.200000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.28319729599608834,0.1297701614892185,1,28,240.83698170668555,186.25332874820933,CERTIFIED
20.046139463828826,3.3150858909342364,-12.000000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.2727874121489061,0.1459975256395064,1,30,241.36122535476306,182.99133008596547,CERTIFIED
20.216384911490117,2.150217752165304,-12.000000000000005,0.0,-0.7,80.0,150.0,0.0,0.0,0,8,0.5608973430792712,0.27766115778915024,1,30,239.66660266365542,181.53513426502397,CERTIFIED
18.089655814684555,2.1284864511933215,-10.000000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.6967522518145886,0.12556705318414796,1,25,240.21814226587787,191.51066707180465,CERTIFIED
17.761648889091813,2.49308946391062,-8.400000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.9741447112587205,0.16329996033354144,1,21,241.85473835300243,200.90582477697473,CERTIFIED
18.71467617853192,2.7598932082238745,-9.600000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.9544041662347731,0.17541797097631107,1,24,241.8745693867558,194.93449046460339,CERTIFIED
