reach,grip_close,idle,drop,away,grasp_hold,success_bonus,partial_credit,align_shape,dense_align,builtin,n_drops,n_grasped_steps,_align,_rise,_certified,_steps,_total,_disc,outcome
0.0,0.0,0.0,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,71.00167392170795,1,9,0.03812119488366017,0.08111069188978226,1,30,216.00167392170795,167.80922383500913,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.02762958362742,0,8,0.3082122907585705,0.12846054130546103,1,25,219.0276295836274,174.67830570497108,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.28691319596449,0,8,0.301867331238888,0.15716574459816524,1,29,216.28691319596447,165.41053453325083,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.85955862300682,0,8,0.8016288287302047,0.12930193927835754,1,29,219.85955862300682,168.54499778125853,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.36992747850383,0,8,0.7879433613427267,0.18232138818218824,1,24,218.36992747850383,175.80141285634875,CERTIFIED
0.0,0.0,0.0,-75.0,0.0,0.0,150.0,0.0,0.0,0.0,192.61005195791864,15,43,0.9717424034714516,0.12984626085730855,1,82,267.61005195791864,186.66746579718443,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,65.74983721734688,0,8,0.8074533656696988,0.3180561325580632,1,32,215.74983721734688,160.58329805339412,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,65.19832998951011,0,8,0.2893372792793375,0.08525936894643493,1,24,215.1983299895101,172.96403839933302,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,70.34659383690698,0,8,0.3497613354568446,0.049182533425891184,1,30,220.34659383690698,167.29586582015838,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.20738102101376,0,8,0.5954145622943884,0.13536259063527167,1,28,219.20738102101376,169.65391879469638,CERTIFIED
0.0,0.0,0.0,-20.0,0.0,0.0,150.0,0.0,0.0,0.0,85.72669331167917,4,14,0.42817148735072563,0.04130738107226917,1,52,215.72669331167918,148.71768930944282,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,71.05264576477343,0,8,0.7533437397924798,0.11201579455422761,1,26,221.05264576477344,174.7488985260395,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.58650095844264,0,8,0.7549939556962885,0.12770822959849482,1,25,217.58650095844263,173.36755135265332,CERTIFIED
